environment,model,state_id,task_id,method,variant,adaptation_seed,projection_seed,horizon,whitened_geometry_rmse
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,1.2668870696959063
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,1.7435290288986394
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,2.157363327062221
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,0.9621787024262395
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,1.4896076682876662
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,1.9979129205568034
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,1.645287374643457
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,1.974331463634495
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,1.9964725626812325
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,1.6217300863001103
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,1.9585949828828855
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,2.122505295296052
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,1.0665015702655731
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,1.5776289815925428
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,2.1390589933861324
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,1.2849377107819806
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,1.7809280414132338
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,2.1876600384622646
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,0.9834390992380121
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,1.7450283947301573
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,2.0460830535273318
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,1.4917130448140852
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,2.2402261891461466
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,2.488197099210745
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,1.4580025916385175
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,2.302756453544642
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,2.418551939953159
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,1.6988101296820468
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,2.147036644911053
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,2.4568302874843106
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,1.787965810310175
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,2.164906193398013
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,2.4313948985233136
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,1.4793728372791735
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,1.9970933081288669
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,2.5561796951055666
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,1.1756736511362418
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,1.9903833707892808
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,2.2902648869702196
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,1.9208728860935573
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,2.1805849354728193
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,2.630025465695558
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,1,1.4638963135009324
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,3,1.8320928728392727
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11401,11401,14065,6,2.4783999509364354
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.7818896350201434
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.8448633575818083
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,1.746990993252366
Wall,jepa_wm_wall,9,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,0.9908709387285424
Wall,jepa_wm_wall,9,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.8134365911629773
Wall,jepa_wm_wall,9,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,1.8808833934137468
Wall,jepa_wm_wall,10,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.6304539881065034
Wall,jepa_wm_wall,10,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.9291190681893133
Wall,jepa_wm_wall,10,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,1.8112320539745848
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.078338349700131
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.9345599671582658
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,1.8546707222692524
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.0041531105822274
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.6991098222213838
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,1.9983676051234918
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.5449839227625204
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.7458695335300567
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,1.8490980589315504
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,0.9289462564537806
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.845961036748213
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,1.7713641022187727
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.3866085430276653
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,2.0808314893554227
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,1.9747888470893562
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.0349302718826432
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.9624452175023992
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.0931865188762315
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.1250474484254203
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.7600122711037005
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.061404237660806
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,0.8690070058690182
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.3897941658046502
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.1466847102798625
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.6834878219335287
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,2.032101991136564
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.0922796488272866
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.771430587769265
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.9328429209909288
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.115919237645758
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,0.9235879495827845
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.7274186987250975
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.111394988477854
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.1874072732069356
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.7683665072428767
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.075108345408788
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,0.8936550004958418
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,1.7971336370664943
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,1.9603276394323248
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.6214008070627293
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,2.361464788400861
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.231209968391372
Wall,jepa_wm_wall,49,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.499372780460645
Wall,jepa_wm_wall,49,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,2.490935961345257
Wall,jepa_wm_wall,49,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.1682403711372924
Wall,jepa_wm_wall,50,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.747730304858732
Wall,jepa_wm_wall,50,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,2.1513076779387728
Wall,jepa_wm_wall,50,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.285661831671007
Wall,jepa_wm_wall,51,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.8884340558242005
Wall,jepa_wm_wall,51,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,2.211304305074611
Wall,jepa_wm_wall,51,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.199108697891325
Wall,jepa_wm_wall,52,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.4886039967550684
Wall,jepa_wm_wall,52,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,2.1876598092032524
Wall,jepa_wm_wall,52,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.479609862824226
Wall,jepa_wm_wall,53,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.234107375155825
Wall,jepa_wm_wall,53,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,2.078704884650331
Wall,jepa_wm_wall,53,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.1630527630763816
Wall,jepa_wm_wall,54,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.9813790753451341
Wall,jepa_wm_wall,54,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,2.2755140106081626
Wall,jepa_wm_wall,54,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.3679824411449664
Wall,jepa_wm_wall,55,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,1,1.461142237917476
Wall,jepa_wm_wall,55,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,3,2.0547898518149323
Wall,jepa_wm_wall,55,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11401,11401,14065,6,2.36808265874411
Wall,jepa_wm_wall,8,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.7454199704361093
Wall,jepa_wm_wall,8,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.8032521427858903
Wall,jepa_wm_wall,8,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,1.7053866647354265
Wall,jepa_wm_wall,9,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,0.9525762197486368
Wall,jepa_wm_wall,9,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.7305176865375902
Wall,jepa_wm_wall,9,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,1.8543792867033644
Wall,jepa_wm_wall,10,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.6287125045830688
Wall,jepa_wm_wall,10,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.8534631970288837
Wall,jepa_wm_wall,10,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,1.763421748419741
Wall,jepa_wm_wall,11,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.0684426812284267
Wall,jepa_wm_wall,11,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.8671526166849752
Wall,jepa_wm_wall,11,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,1.7919642499826454
Wall,jepa_wm_wall,12,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.0046474618355574
Wall,jepa_wm_wall,12,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.64385580566051
Wall,jepa_wm_wall,12,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.1387496115849784
Wall,jepa_wm_wall,13,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.4818924878321447
Wall,jepa_wm_wall,13,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.6928956283911938
Wall,jepa_wm_wall,13,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,1.9332779793697625
Wall,jepa_wm_wall,14,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,0.924708877070126
Wall,jepa_wm_wall,14,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.824478409330878
Wall,jepa_wm_wall,14,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,1.7394658007022181
Wall,jepa_wm_wall,15,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.3861597178081804
Wall,jepa_wm_wall,15,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,2.049302943316807
Wall,jepa_wm_wall,15,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.0933262170309037
Wall,jepa_wm_wall,16,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.058244809432748
Wall,jepa_wm_wall,16,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.8202741433693506
Wall,jepa_wm_wall,16,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.081051947985155
Wall,jepa_wm_wall,17,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.1259838596305614
Wall,jepa_wm_wall,17,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.7304251523558312
Wall,jepa_wm_wall,17,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.0283619060411087
Wall,jepa_wm_wall,18,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,0.9095120647760233
Wall,jepa_wm_wall,18,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.3376721112697731
Wall,jepa_wm_wall,18,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.078289095240621
Wall,jepa_wm_wall,19,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.6565382945721572
Wall,jepa_wm_wall,19,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.9691660240738535
Wall,jepa_wm_wall,19,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,1.985398342293492
Wall,jepa_wm_wall,20,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.765385828804594
Wall,jepa_wm_wall,20,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.8742791931771057
Wall,jepa_wm_wall,20,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.0505351437473607
Wall,jepa_wm_wall,21,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,0.9097474609872037
Wall,jepa_wm_wall,21,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.6886486539867929
Wall,jepa_wm_wall,21,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.0495020889736097
Wall,jepa_wm_wall,22,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.1805917833511819
Wall,jepa_wm_wall,22,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.735621634379248
Wall,jepa_wm_wall,22,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.038856769199541
Wall,jepa_wm_wall,23,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,0.9286843275251898
Wall,jepa_wm_wall,23,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.7329635332891065
Wall,jepa_wm_wall,23,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,1.9640319790992837
Wall,jepa_wm_wall,48,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.566207335009514
Wall,jepa_wm_wall,48,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,2.285388763604206
Wall,jepa_wm_wall,48,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.1739718891581465
Wall,jepa_wm_wall,49,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.4898625285094982
Wall,jepa_wm_wall,49,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,2.41298057608752
Wall,jepa_wm_wall,49,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.128461977240684
Wall,jepa_wm_wall,50,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.6974536822078863
Wall,jepa_wm_wall,50,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,2.1004676005560254
Wall,jepa_wm_wall,50,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.289759551755122
Wall,jepa_wm_wall,51,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.8490930487794135
Wall,jepa_wm_wall,51,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,2.12433965607278
Wall,jepa_wm_wall,51,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.136493413532838
Wall,jepa_wm_wall,52,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.465075714239609
Wall,jepa_wm_wall,52,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,2.0943029527457857
Wall,jepa_wm_wall,52,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.4820782074805443
Wall,jepa_wm_wall,53,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.2141778109267418
Wall,jepa_wm_wall,53,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,2.0443069963395515
Wall,jepa_wm_wall,53,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.1333562388168317
Wall,jepa_wm_wall,54,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.920171367114815
Wall,jepa_wm_wall,54,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,2.20390146154867
Wall,jepa_wm_wall,54,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.397329266755956
Wall,jepa_wm_wall,55,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,1,1.4331797842100238
Wall,jepa_wm_wall,55,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,3,1.9776336669969248
Wall,jepa_wm_wall,55,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14065,6,2.3555804457719534
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14065,1,1.7003772612496002
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14065,3,1.897556435357996
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14065,6,1.9239273590665311
Wall,jepa_wm_wall,9,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14065,1,0.9851812341840996
