environment,treatment,baseline,projection_seed,horizon,metric,positive_means_treatment_better,adaptation_seeds_averaged_within_task,paired_state_seed_rows,estimate,low,high,n_tasks,n_bootstrap,task_means_json
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14065,6,top1_correct,True,3,72,0.013888888888888888,0.0,0.041666666666666664,3,2000,"{""1"": 0.041666666666666664, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,frozen,14083,1,normalized_regret,True,3,72,0.04904346559574294,0.0,0.09947419606441844,3,2000,"{""1"": 0.0, ""2"": 0.09947419606441844, ""6"": 0.0476562007228104}"
PushT,fidelity_constrained_matched_geometry,frozen,14083,1,weighted_pairwise_accuracy,True,3,57,0.022323187551560635,-0.06521013793971858,0.07174844084258543,3,2000,"{""1"": 0.06043125975181507, ""2"": 0.07174844084258543, ""6"": -0.06521013793971858}"
PushT,fidelity_constrained_matched_geometry,frozen,14083,1,top1_correct,True,3,72,0.041666666666666664,0.0,0.125,3,2000,"{""1"": 0.0, ""2"": 0.125, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14083,1,normalized_regret,True,3,72,0.03374436512435515,0.0,0.09947419606441844,3,2000,"{""1"": 0.0, ""2"": 0.09947419606441844, ""6"": 0.0017588993086470068}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14083,1,weighted_pairwise_accuracy,True,3,57,0.0276867377233755,-0.0007995721747515805,0.055551154152109074,3,2000,"{""1"": 0.028308631192769024, ""2"": 0.055551154152109074, ""6"": -0.0007995721747515805}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14083,1,top1_correct,True,3,72,0.041666666666666664,0.0,0.125,3,2000,"{""1"": 0.0, ""2"": 0.125, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14083,1,normalized_regret,True,3,72,0.0495554380866649,-0.008375489970012117,0.15404807301452772,3,2000,"{""1"": -0.008375489970012117, ""2"": 0.0029937312154790833, ""6"": 0.15404807301452772}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14083,1,weighted_pairwise_accuracy,True,3,57,0.024044906134975886,0.00073690612593931,0.03691230536183644,3,2000,"{""1"": 0.00073690612593931, ""2"": 0.03691230536183644, ""6"": 0.034485506917151916}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14083,1,top1_correct,True,3,72,0.041666666666666664,-0.041666666666666664,0.125,3,2000,"{""1"": -0.041666666666666664, ""2"": 0.041666666666666664, ""6"": 0.125}"
PushT,fidelity_constrained_matched_geometry,frozen,14083,3,normalized_regret,True,3,72,-0.00452372083212108,-0.01357116249636324,0.0,3,2000,"{""1"": 0.0, ""2"": -0.01357116249636324, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,frozen,14083,3,weighted_pairwise_accuracy,True,3,72,0.0012237107907989101,-0.008816428279303467,0.007068964183404465,3,2000,"{""1"": 0.005418596468295733, ""2"": -0.008816428279303467, ""6"": 0.007068964183404464}"
PushT,fidelity_constrained_matched_geometry,frozen,14083,3,top1_correct,True,3,72,-0.041666666666666664,-0.125,0.0,3,2000,"{""1"": 0.0, ""2"": -0.125, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14083,3,normalized_regret,True,3,72,-0.013987238679589025,-0.02836634121724288,0.0,3,2000,"{""1"": -0.02836634121724288, ""2"": -0.013595374821524198, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14083,3,weighted_pairwise_accuracy,True,3,72,-0.0047498029240346734,-0.007928380568962102,-0.0006595029644306835,3,2000,"{""1"": -0.007928380568962102, ""2"": -0.0056615252387112345, ""6"": -0.0006595029644306835}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14083,3,top1_correct,True,3,72,-0.013888888888888888,-0.041666666666666664,0.0,3,2000,"{""1"": 0.0, ""2"": -0.041666666666666664, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14083,3,normalized_regret,True,3,72,0.0037324289103019457,-0.0008683758350900572,0.012065662565995894,3,2000,"{""1"": 0.012065662565995894, ""2"": -0.0008683758350900572, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14083,3,weighted_pairwise_accuracy,True,3,72,-0.027815407468461357,-0.061653133884077914,-0.009220012583980256,3,2000,"{""1"": -0.061653133884077914, ""2"": -0.009220012583980256, ""6"": -0.012573075937325894}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14083,3,top1_correct,True,3,72,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,frozen,14083,6,normalized_regret,True,3,72,0.03387027173289745,0.0,0.09465420324240188,3,2000,"{""1"": 0.09465420324240188, ""2"": 0.0, ""6"": 0.0069566119562904675}"
PushT,fidelity_constrained_matched_geometry,frozen,14083,6,weighted_pairwise_accuracy,True,3,72,0.011145164632619787,-0.005462508210530644,0.022373214725251816,3,2000,"{""1"": 0.01652478738313819, ""2"": 0.022373214725251812, ""6"": -0.005462508210530644}"
PushT,fidelity_constrained_matched_geometry,frozen,14083,6,top1_correct,True,3,72,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14083,6,normalized_regret,True,3,72,0.005147023041610784,-0.016013027520006603,0.04066396515084725,3,2000,"{""1"": 0.04066396515084725, ""2"": -0.009209868506008294, ""6"": -0.016013027520006603}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14083,6,weighted_pairwise_accuracy,True,3,72,-0.007998339775319023,-0.010727717307317856,-0.004466404315800058,3,2000,"{""1"": -0.008800897702839153, ""2"": -0.004466404315800058, ""6"": -0.010727717307317856}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14083,6,top1_correct,True,3,72,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14083,6,normalized_regret,True,3,72,0.03869002009526172,0.0,0.1114304610681095,3,2000,"{""1"": 0.1114304610681095, ""2"": 0.0, ""6"": 0.004639599217675662}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14083,6,weighted_pairwise_accuracy,True,3,72,0.0060848745688692266,-0.04928664267697171,0.06821163653176074,3,2000,"{""1"": 0.06821163653176074, ""2"": -0.000670370148181352, ""6"": -0.04928664267697171}"
PushT,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14083,6,top1_correct,True,3,72,-0.013888888888888888,-0.041666666666666664,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": -0.041666666666666664}"
Wall,fidelity_constrained_matched_geometry,frozen,14011,1,normalized_regret,True,3,72,-0.0015488571240472478,-0.02924154898575045,0.04153752068836294,3,2000,"{""1"": -0.016942543074754225, ""2"": -0.029241548985750453, ""6"": 0.04153752068836294}"
Wall,fidelity_constrained_matched_geometry,frozen,14011,1,weighted_pairwise_accuracy,True,3,72,0.019179895822252543,-0.014409639622035862,0.04307494431878376,3,2000,"{""1"": 0.04307494431878377, ""2"": -0.014409639622035862, ""6"": 0.028874382770009727}"
Wall,fidelity_constrained_matched_geometry,frozen,14011,1,top1_correct,True,3,72,0.125,-0.08333333333333333,0.3333333333333333,3,2000,"{""1"": -0.08333333333333334, ""2"": 0.125, ""6"": 0.3333333333333333}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14011,1,normalized_regret,True,3,72,0.24639813814825898,0.13395850159374195,0.3679273235898088,3,2000,"{""1"": 0.13395850159374195, ""2"": 0.3679273235898088, ""6"": 0.23730858926122625}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14011,1,weighted_pairwise_accuracy,True,3,72,0.3252459012830646,0.2075208955579337,0.4226636929411753,3,2000,"{""1"": 0.2075208955579337, ""2"": 0.42266369294117523, ""6"": 0.3455531153500847}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14011,1,top1_correct,True,3,72,0.375,0.29166666666666663,0.5,3,2000,"{""1"": 0.29166666666666663, ""2"": 0.5, ""6"": 0.3333333333333333}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14011,1,normalized_regret,True,3,72,0.002029276432948803,-0.02050489664173205,0.0189895452288615,3,2000,"{""1"": -0.02050489664173205, ""2"": 0.007603180711716961, ""6"": 0.0189895452288615}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14011,1,weighted_pairwise_accuracy,True,3,72,0.04456480873381024,-0.04088181104155536,0.15917003472120508,3,2000,"{""1"": -0.04088181104155536, ""2"": 0.15917003472120508, ""6"": 0.015406202521780982}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14011,1,top1_correct,True,3,72,0.18055555555555558,-0.16666666666666666,0.5,3,2000,"{""1"": -0.16666666666666666, ""2"": 0.5, ""6"": 0.20833333333333331}"
Wall,fidelity_constrained_matched_geometry,frozen,14011,3,normalized_regret,True,3,72,-0.004656663808832219,-0.07326202844648587,0.04409778178951451,3,2000,"{""1"": -0.07326202844648587, ""2"": 0.04409778178951451, ""6"": 0.015194255230474699}"
Wall,fidelity_constrained_matched_geometry,frozen,14011,3,weighted_pairwise_accuracy,True,3,72,0.02563001059473317,0.01835907885809207,0.03540912311686238,3,2000,"{""1"": 0.023121829809245056, ""2"": 0.01835907885809207, ""6"": 0.03540912311686238}"
Wall,fidelity_constrained_matched_geometry,frozen,14011,3,top1_correct,True,3,72,0.041666666666666664,-0.25,0.375,3,2000,"{""1"": -0.25, ""2"": 0.375, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14011,3,normalized_regret,True,3,72,0.09892293507739447,-0.01240392377586958,0.24662817834557926,3,2000,"{""1"": -0.012403923775869578, ""2"": 0.24662817834557926, ""6"": 0.06254455066247372}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14011,3,weighted_pairwise_accuracy,True,3,72,0.36360691157639996,0.20717090115784273,0.587275080819023,3,2000,"{""1"": 0.2071709011578427, ""2"": 0.587275080819023, ""6"": 0.2963747527523341}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14011,3,top1_correct,True,3,72,0.125,-0.125,0.5,3,2000,"{""1"": -0.125, ""2"": 0.5, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14011,3,normalized_regret,True,3,72,0.008639751379636018,-0.03623296433472819,0.045970557306328895,3,2000,"{""1"": -0.03623296433472819, ""2"": 0.04597055730632889, ""6"": 0.016181661167307355}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14011,3,weighted_pairwise_accuracy,True,3,72,0.020591735679814673,0.012308834168595817,0.03303212844234911,3,2000,"{""1"": 0.0164342444284991, ""2"": 0.03303212844234911, ""6"": 0.012308834168595817}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14011,3,top1_correct,True,3,72,0.08333333333333333,-0.125,0.375,3,2000,"{""1"": -0.125, ""2"": 0.375, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,frozen,14011,6,normalized_regret,True,3,72,0.018536996881988035,-0.013276711756093684,0.07117326886598202,3,2000,"{""1"": -0.013276711756093684, ""2"": -0.002285566463924228, ""6"": 0.07117326886598202}"
Wall,fidelity_constrained_matched_geometry,frozen,14011,6,weighted_pairwise_accuracy,True,3,72,0.02160752677111308,0.010706173394993511,0.04261421960708586,3,2000,"{""1"": 0.01150218731125987, ""2"": 0.010706173394993511, ""6"": 0.04261421960708586}"
Wall,fidelity_constrained_matched_geometry,frozen,14011,6,top1_correct,True,3,72,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14011,6,normalized_regret,True,3,72,0.15567654281266027,0.006638355878046842,0.23379858123612474,3,2000,"{""1"": 0.006638355878046842, ""2"": 0.23379858123612474, ""6"": 0.22659269132380927}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14011,6,weighted_pairwise_accuracy,True,3,72,0.27806249535550004,0.08396965914833188,0.5173767650670977,3,2000,"{""1"": 0.08396965914833188, ""2"": 0.5173767650670977, ""6"": 0.2328410618510706}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14011,6,top1_correct,True,3,72,-0.041666666666666664,-0.125,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": -0.125}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14011,6,normalized_regret,True,3,72,0.009720854211555637,0.0,0.01702542375427656,3,2000,"{""1"": 0.012137138880390355, ""2"": 0.0, ""6"": 0.01702542375427656}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14011,6,weighted_pairwise_accuracy,True,3,72,0.013052998144739017,-0.00864778200573436,0.05230911638172491,3,2000,"{""1"": -0.0045023399417735005, ""2"": 0.05230911638172491, ""6"": -0.00864778200573436}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14011,6,top1_correct,True,3,72,-0.027777777777777776,-0.08333333333333333,0.0,3,2000,"{""1"": -0.08333333333333333, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,frozen,14029,1,normalized_regret,True,3,72,0.0781599110032604,0.060132039007480605,0.11016550603497029,3,2000,"{""1"": 0.060132039007480605, ""2"": 0.1101655060349703, ""6"": 0.0641821879673303}"
Wall,fidelity_constrained_matched_geometry,frozen,14029,1,weighted_pairwise_accuracy,True,3,72,0.0637988686820023,0.03533783859205637,0.08658184271700904,3,2000,"{""1"": 0.06947692473694148, ""2"": 0.08658184271700904, ""6"": 0.03533783859205637}"
Wall,fidelity_constrained_matched_geometry,frozen,14029,1,top1_correct,True,3,72,0.20833333333333334,0.16666666666666666,0.25,3,2000,"{""1"": 0.16666666666666669, ""2"": 0.20833333333333331, ""6"": 0.25}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14029,1,normalized_regret,True,3,72,0.01617416727381484,-0.018051968654744684,0.035835585820303155,3,2000,"{""1"": -0.018051968654744684, ""2"": 0.03073888465588604, ""6"": 0.035835585820303155}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14029,1,weighted_pairwise_accuracy,True,3,72,0.04703141770339764,0.02972465094873046,0.07830341887288284,3,2000,"{""1"": 0.02972465094873046, ""2"": 0.033066183288579604, ""6"": 0.07830341887288284}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14029,1,top1_correct,True,3,72,-0.027777777777777773,-0.16666666666666663,0.125,3,2000,"{""1"": -0.16666666666666663, ""2"": -0.04166666666666668, ""6"": 0.125}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14029,1,normalized_regret,True,3,72,0.036171593591006496,0.00913583809191623,0.051922231340753244,3,2000,"{""1"": 0.051922231340753244, ""2"": 0.047456711340350004, ""6"": 0.00913583809191623}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14029,1,weighted_pairwise_accuracy,True,3,72,0.03711313902366678,0.00936263533368036,0.06333890101040154,3,2000,"{""1"": 0.03863788072691844, ""2"": 0.06333890101040154, ""6"": 0.00936263533368036}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14029,1,top1_correct,True,3,72,0.09722222222222222,0.08333333333333333,0.125,3,2000,"{""1"": 0.08333333333333334, ""2"": 0.08333333333333333, ""6"": 0.125}"
Wall,fidelity_constrained_matched_geometry,frozen,14029,3,normalized_regret,True,3,72,0.028902668080119136,-0.0015947393824752136,0.06085158503395713,3,2000,"{""1"": 0.02745115858887549, ""2"": 0.06085158503395713, ""6"": -0.0015947393824752136}"
Wall,fidelity_constrained_matched_geometry,frozen,14029,3,weighted_pairwise_accuracy,True,3,72,0.1653584163076851,0.12699157641442804,0.1859402104515272,3,2000,"{""1"": 0.12699157641442804, ""2"": 0.1859402104515272, ""6"": 0.18314346205710008}"
Wall,fidelity_constrained_matched_geometry,frozen,14029,3,top1_correct,True,3,72,0.08333333333333333,0.0,0.25,3,2000,"{""1"": 0.0, ""2"": 0.25, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14029,3,normalized_regret,True,3,72,-0.041146515408594216,-0.11234924584445423,0.02015750294843449,3,2000,"{""1"": -0.031247803329762888, ""2"": 0.02015750294843449, ""6"": -0.11234924584445424}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14029,3,weighted_pairwise_accuracy,True,3,72,-0.005811464818309544,-0.04710278688160687,0.04755398840096032,3,2000,"{""1"": -0.01788559597428208, ""2"": 0.04755398840096032, ""6"": -0.04710278688160687}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14029,3,top1_correct,True,3,72,-0.18055555555555558,-0.375,0.0,3,2000,"{""1"": -0.16666666666666669, ""2"": 0.0, ""6"": -0.375}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14029,3,normalized_regret,True,3,72,-0.001662618747996011,-0.035613809145877175,0.03062595290188914,3,2000,"{""1"": -0.035613809145877175, ""2"": 0.03062595290188914, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14029,3,weighted_pairwise_accuracy,True,3,72,0.11268221219422186,0.06488303343544094,0.1940949509872646,3,2000,"{""1"": 0.07906865215996006, ""2"": 0.06488303343544094, ""6"": 0.1940949509872646}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14029,3,top1_correct,True,3,72,0.041666666666666664,-0.125,0.25,3,2000,"{""1"": -0.125, ""2"": 0.25, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,frozen,14029,6,normalized_regret,True,3,72,0.04223628614371345,-0.019915067634140526,0.10205165283165196,3,2000,"{""1"": -0.019915067634140526, ""2"": 0.04457227323362892, ""6"": 0.10205165283165196}"
Wall,fidelity_constrained_matched_geometry,frozen,14029,6,weighted_pairwise_accuracy,True,3,72,0.1097956307595615,0.031157623758702197,0.22334571736781128,3,2000,"{""1"": 0.031157623758702197, ""2"": 0.22334571736781128, ""6"": 0.07488355115217106}"
Wall,fidelity_constrained_matched_geometry,frozen,14029,6,top1_correct,True,3,72,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14029,6,normalized_regret,True,3,72,-0.027543032999238607,-0.0836017712146772,0.0049526773987383435,3,2000,"{""1"": -0.00398000518177698, ""2"": 0.0049526773987383435, ""6"": -0.08360177121467718}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14029,6,weighted_pairwise_accuracy,True,3,72,-0.02102684900165072,-0.09414675076123463,0.020097017228287835,3,2000,"{""1"": 0.020097017228287835, ""2"": 0.01096918652799464, ""6"": -0.09414675076123463}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14029,6,top1_correct,True,3,72,-0.06944444444444443,-0.16666666666666666,0.0,3,2000,"{""1"": -0.041666666666666664, ""2"": 0.0, ""6"": -0.16666666666666666}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14029,6,normalized_regret,True,3,72,0.00882685597155807,4.7645739324200916e-05,0.013852960211393392,3,2000,"{""1"": 0.012579961963956617, ""2"": 4.7645739324200916e-05, ""6"": 0.01385296021139339}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14029,6,weighted_pairwise_accuracy,True,3,72,0.08648219409853274,0.0018627413576364719,0.22745870369359925,3,2000,"{""1"": 0.030125137244362443, ""2"": 0.22745870369359927, ""6"": 0.0018627413576364719}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14029,6,top1_correct,True,3,72,-0.013888888888888888,-0.041666666666666664,0.0,3,2000,"{""1"": -0.041666666666666664, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,frozen,14047,1,normalized_regret,True,3,72,0.045253914690580814,-0.02743476050386584,0.1148120836014875,3,2000,"{""1"": 0.04838442097412076, ""2"": 0.11481208360148751, ""6"": -0.02743476050386584}"
Wall,fidelity_constrained_matched_geometry,frozen,14047,1,weighted_pairwise_accuracy,True,3,72,0.04747556778615413,-0.0119356984841825,0.08343025849732039,3,2000,"{""1"": 0.07093214334532448, ""2"": 0.08343025849732039, ""6"": -0.011935698484182498}"
Wall,fidelity_constrained_matched_geometry,frozen,14047,1,top1_correct,True,3,72,0.09722222222222221,-0.16666666666666666,0.375,3,2000,"{""1"": 0.08333333333333333, ""2"": 0.375, ""6"": -0.16666666666666669}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14047,1,normalized_regret,True,3,72,-0.006299008994930651,-0.08734680169414043,0.05583784948769551,3,2000,"{""1"": 0.05583784948769551, ""2"": 0.012611925221652963, ""6"": -0.08734680169414043}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14047,1,weighted_pairwise_accuracy,True,3,72,0.004458382836565762,-0.026056217936693677,0.05033865811704338,3,2000,"{""1"": 0.05033865811704338, ""2"": -0.010907291670652415, ""6"": -0.02605621793669368}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14047,1,top1_correct,True,3,72,0.08333333333333333,-0.16666666666666666,0.20833333333333334,3,2000,"{""1"": 0.20833333333333331, ""2"": 0.20833333333333331, ""6"": -0.16666666666666666}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14047,1,normalized_regret,True,3,72,0.04191506420223623,0.0018233690418081499,0.10859441374151806,3,2000,"{""1"": 0.015327409823382487, ""2"": 0.10859441374151804, ""6"": 0.0018233690418081499}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14047,1,weighted_pairwise_accuracy,True,3,72,0.032427228638096224,-0.031090858233185786,0.15016070970189915,3,2000,"{""1"": -0.021788165554424706, ""2"": 0.15016070970189915, ""6"": -0.031090858233185782}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14047,1,top1_correct,True,3,72,0.23611111111111108,0.12499999999999999,0.375,3,2000,"{""1"": 0.20833333333333331, ""2"": 0.375, ""6"": 0.12499999999999999}"
Wall,fidelity_constrained_matched_geometry,frozen,14047,3,normalized_regret,True,3,72,0.03363250286773885,0.0018159820318994317,0.07879912319713867,3,2000,"{""1"": 0.02028240337417845, ""2"": 0.07879912319713867, ""6"": 0.0018159820318994317}"
Wall,fidelity_constrained_matched_geometry,frozen,14047,3,weighted_pairwise_accuracy,True,3,72,0.04507834128473751,0.0033712321142613188,0.08794942075130648,3,2000,"{""1"": 0.0033712321142613183, ""2"": 0.08794942075130648, ""6"": 0.043914370988644744}"
Wall,fidelity_constrained_matched_geometry,frozen,14047,3,top1_correct,True,3,72,0.19444444444444445,0.041666666666666664,0.375,3,2000,"{""1"": 0.16666666666666669, ""2"": 0.375, ""6"": 0.041666666666666664}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14047,3,normalized_regret,True,3,72,-0.020986609868242925,-0.10285787593608436,0.0417637978123529,3,2000,"{""1"": 0.0417637978123529, ""2"": -0.0018657514809973094, ""6"": -0.10285787593608436}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14047,3,weighted_pairwise_accuracy,True,3,72,-0.012715627067215482,-0.05414749920416464,0.040493764170798044,3,2000,"{""1"": 0.040493764170798044, ""2"": -0.02449314616827986, ""6"": -0.05414749920416463}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14047,3,top1_correct,True,3,72,0.05555555555555556,-0.4583333333333333,0.4166666666666667,3,2000,"{""1"": 0.41666666666666663, ""2"": 0.20833333333333331, ""6"": -0.4583333333333333}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14047,3,normalized_regret,True,3,72,0.021951653117349784,-0.0029682361155262092,0.0451198824558211,3,2000,"{""1"": 0.023703313011754462, ""2"": 0.0451198824558211, ""6"": -0.0029682361155262092}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14047,3,weighted_pairwise_accuracy,True,3,72,0.013056222904294874,-0.010163983047784514,0.026186052307468816,3,2000,"{""1"": -0.010163983047784514, ""2"": 0.026186052307468816, ""6"": 0.02314659945320032}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14047,3,top1_correct,True,3,72,0.08333333333333333,0.0,0.20833333333333334,3,2000,"{""1"": 0.20833333333333331, ""2"": 0.0, ""6"": 0.041666666666666664}"
Wall,fidelity_constrained_matched_geometry,frozen,14047,6,normalized_regret,True,3,72,0.008874415487312432,-0.03249502959809714,0.05911827606003444,3,2000,"{""1"": -0.03249502959809714, ""2"": 0.0, ""6"": 0.05911827606003444}"
Wall,fidelity_constrained_matched_geometry,frozen,14047,6,weighted_pairwise_accuracy,True,3,72,0.04588908792670845,-0.02416890482081856,0.12513438415781097,3,2000,"{""1"": -0.024168904820818564, ""2"": 0.12513438415781097, ""6"": 0.03670178444313292}"
Wall,fidelity_constrained_matched_geometry,frozen,14047,6,top1_correct,True,3,72,-0.02777777777777778,-0.125,0.041666666666666664,3,2000,"{""1"": 0.041666666666666664, ""2"": 0.0, ""6"": -0.125}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14047,6,normalized_regret,True,3,72,0.07263936723770754,-0.041479465787351066,0.1466299467813461,3,2000,"{""1"": 0.1466299467813461, ""2"": -0.041479465787351066, ""6"": 0.11276762071912759}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14047,6,weighted_pairwise_accuracy,True,3,72,-0.0517424218182369,-0.21981572644793465,0.04672445860325356,3,2000,"{""1"": 0.04672445860325357, ""2"": -0.21981572644793462, ""6"": 0.01786400238997035}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_latent_only,14047,6,top1_correct,True,3,72,0.08333333333333333,0.0,0.20833333333333334,3,2000,"{""1"": 0.20833333333333331, ""2"": 0.0, ""6"": 0.041666666666666664}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14047,6,normalized_regret,True,3,72,0.028662705330361613,0.0,0.05777527046388046,3,2000,"{""1"": 0.0, ""2"": 0.028212845527204385, ""6"": 0.05777527046388046}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14047,6,weighted_pairwise_accuracy,True,3,72,0.010546199085940214,-0.015392698071664324,0.05049306264596101,3,2000,"{""1"": -0.015392698071664324, ""2"": 0.05049306264596101, ""6"": -0.0034617673164760434}"
Wall,fidelity_constrained_matched_geometry,fidelity_constrained_shuffled_geometry,14047,6,top1_correct,True,3,72,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,frozen,14065,1,normalized_regret,True,3,72,0.02046134331423585,-0.004373517095473296,0.059956212353266695,3,2000,"{""1"": -0.004373517095473296, ""2"": 0.059956212353266695, ""6"": 0.005801334684914141}"
