environment,model,state_id,task_id,variant,method,adaptation_seed,horizon,native_anchor
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.24105601012706757
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.12664669752120972
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.2653011679649353
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.23602443933486938
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.14769043028354645
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.28308749198913574
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.24996137619018555
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.16662096977233887
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.3010483980178833
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.3517054617404938
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.17620043456554413
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.2705079913139343
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.338469535112381
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.16646139323711395
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.23332323133945465
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.3306637704372406
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.2061823457479477
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.3127395212650299
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.34326478838920593
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.19280165433883667
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.30172643065452576
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.3377141058444977
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.16426745057106018
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.2538701593875885
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.32668864727020264
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.17915166914463043
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.27047866582870483
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.3404272496700287
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.1656249463558197
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.2880297303199768
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.3397003710269928
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.22286131978034973
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.39960724115371704
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.4187629222869873
Wall,jepa_wm_wall,49,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.21814611554145813
Wall,jepa_wm_wall,49,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.40421703457832336
Wall,jepa_wm_wall,49,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.4152618646621704
Wall,jepa_wm_wall,50,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.22466377913951874
Wall,jepa_wm_wall,50,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.38711488246917725
Wall,jepa_wm_wall,50,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.4231674075126648
Wall,jepa_wm_wall,51,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.24626904726028442
Wall,jepa_wm_wall,51,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.38581761717796326
Wall,jepa_wm_wall,51,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.4123528301715851
Wall,jepa_wm_wall,52,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.21856282651424408
Wall,jepa_wm_wall,52,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.38625338673591614
Wall,jepa_wm_wall,52,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.41771483421325684
Wall,jepa_wm_wall,53,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.206726536154747
Wall,jepa_wm_wall,53,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.3823406398296356
Wall,jepa_wm_wall,53,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.4195692241191864
Wall,jepa_wm_wall,54,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.2394716590642929
Wall,jepa_wm_wall,54,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.3935282230377197
Wall,jepa_wm_wall,54,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.4382106065750122
Wall,jepa_wm_wall,55,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.2068452090024948
Wall,jepa_wm_wall,55,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.3815334737300873
Wall,jepa_wm_wall,55,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.4335787296295166
Wall,jepa_wm_wall,8,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.18008042871952057
Wall,jepa_wm_wall,8,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.2413465827703476
Wall,jepa_wm_wall,8,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.2353532314300537
Wall,jepa_wm_wall,9,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.12937304377555847
Wall,jepa_wm_wall,9,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.23557566106319427
Wall,jepa_wm_wall,9,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.24468277394771576
Wall,jepa_wm_wall,10,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.16545379161834717
Wall,jepa_wm_wall,10,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.2542680501937866
Wall,jepa_wm_wall,10,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.2540258467197418
Wall,jepa_wm_wall,11,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.13777832686901093
Wall,jepa_wm_wall,11,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.26253658533096313
Wall,jepa_wm_wall,11,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.25630128383636475
Wall,jepa_wm_wall,12,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.1324840635061264
Wall,jepa_wm_wall,12,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.2309027761220932
Wall,jepa_wm_wall,12,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.26321691274642944
Wall,jepa_wm_wall,13,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.1534690260887146
Wall,jepa_wm_wall,13,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.22192110121250153
Wall,jepa_wm_wall,13,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.25514280796051025
Wall,jepa_wm_wall,14,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.12633423507213593
Wall,jepa_wm_wall,14,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.26547884941101074
Wall,jepa_wm_wall,14,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.23825904726982117
Wall,jepa_wm_wall,15,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.1445186883211136
Wall,jepa_wm_wall,15,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.2842749357223511
Wall,jepa_wm_wall,15,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.27217310667037964
Wall,jepa_wm_wall,16,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.16615109145641327
Wall,jepa_wm_wall,16,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.29273340106010437
Wall,jepa_wm_wall,16,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.3447361886501312
Wall,jepa_wm_wall,17,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.1746615618467331
Wall,jepa_wm_wall,17,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.2716255187988281
Wall,jepa_wm_wall,17,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.3351534605026245
Wall,jepa_wm_wall,18,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.1676226109266281
Wall,jepa_wm_wall,18,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.22853365540504456
Wall,jepa_wm_wall,18,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.3262691795825958
Wall,jepa_wm_wall,19,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.20453064143657684
Wall,jepa_wm_wall,19,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.3041800856590271
Wall,jepa_wm_wall,19,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.33028703927993774
Wall,jepa_wm_wall,20,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.18817880749702454
Wall,jepa_wm_wall,20,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.29819464683532715
Wall,jepa_wm_wall,20,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.33253467082977295
Wall,jepa_wm_wall,21,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.1636623591184616
Wall,jepa_wm_wall,21,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.24909056723117828
Wall,jepa_wm_wall,21,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.32460516691207886
Wall,jepa_wm_wall,22,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.1774706244468689
Wall,jepa_wm_wall,22,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.27123114466667175
Wall,jepa_wm_wall,22,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.3361082971096039
Wall,jepa_wm_wall,23,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.16602060198783875
Wall,jepa_wm_wall,23,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.28360694646835327
Wall,jepa_wm_wall,23,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.3328534662723541
Wall,jepa_wm_wall,48,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.21673952043056488
Wall,jepa_wm_wall,48,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.38674724102020264
Wall,jepa_wm_wall,48,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.4153256416320801
Wall,jepa_wm_wall,49,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.21367286145687103
Wall,jepa_wm_wall,49,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.39078283309936523
Wall,jepa_wm_wall,49,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.4119955003261566
Wall,jepa_wm_wall,50,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.217026948928833
Wall,jepa_wm_wall,50,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.37590447068214417
Wall,jepa_wm_wall,50,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.4196470379829407
Wall,jepa_wm_wall,51,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.23872427642345428
Wall,jepa_wm_wall,51,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.37315833568573
Wall,jepa_wm_wall,51,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.40505489706993103
Wall,jepa_wm_wall,52,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.2114611715078354
Wall,jepa_wm_wall,52,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.3773646354675293
Wall,jepa_wm_wall,52,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.41385436058044434
Wall,jepa_wm_wall,53,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.20295439660549164
Wall,jepa_wm_wall,53,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.3717687726020813
Wall,jepa_wm_wall,53,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.4151647686958313
Wall,jepa_wm_wall,54,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.23032288253307343
Wall,jepa_wm_wall,54,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.38570019602775574
Wall,jepa_wm_wall,54,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.43021732568740845
Wall,jepa_wm_wall,55,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.20213204622268677
Wall,jepa_wm_wall,55,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.3721230924129486
Wall,jepa_wm_wall,55,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.4288545846939087
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.12041512131690979
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.18046505749225616
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.19173817336559296
Wall,jepa_wm_wall,9,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0729019045829773
Wall,jepa_wm_wall,9,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.16455316543579102
Wall,jepa_wm_wall,9,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.18099386990070343
Wall,jepa_wm_wall,10,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.11221975088119507
Wall,jepa_wm_wall,10,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.1941579282283783
Wall,jepa_wm_wall,10,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.2032639980316162
Wall,jepa_wm_wall,11,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0812923014163971
Wall,jepa_wm_wall,11,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.1978592723608017
Wall,jepa_wm_wall,11,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.2025676816701889
Wall,jepa_wm_wall,12,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.07524064928293228
Wall,jepa_wm_wall,12,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.15713714063167572
Wall,jepa_wm_wall,12,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.2052527517080307
Wall,jepa_wm_wall,13,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.09090925008058548
Wall,jepa_wm_wall,13,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.16300718486309052
Wall,jepa_wm_wall,13,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.21035608649253845
Wall,jepa_wm_wall,14,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.07179007679224014
Wall,jepa_wm_wall,14,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.1938878446817398
Wall,jepa_wm_wall,14,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.18067516386508942
Wall,jepa_wm_wall,15,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.08452943712472916
Wall,jepa_wm_wall,15,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.20928451418876648
Wall,jepa_wm_wall,15,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.22243720293045044
Wall,jepa_wm_wall,16,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.11560367792844772
Wall,jepa_wm_wall,16,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.24117597937583923
Wall,jepa_wm_wall,16,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.30075839161872864
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.12420380860567093
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.21173769235610962
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.280886173248291
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.11377660930156708
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.16955794394016266
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.21670497953891754
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.15397946536540985
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.24643944203853607
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.2817685604095459
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.13666985929012299
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.2510896623134613
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.2920624017715454
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.11209280788898468
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.18847310543060303
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.2703776955604553
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.12640003859996796
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.21198496222496033
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.2812451720237732
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.11425846815109253
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.23012962937355042
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.28464266657829285
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.13839633762836456
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.26084715127944946
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.3102426826953888
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.1380319595336914
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.2614303529262543
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.30631667375564575
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.1384284347295761
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.25023066997528076
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.3025014102458954
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.15675358474254608
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.2476041615009308
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.28581005334854126
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.12806424498558044
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.24864357709884644
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.29257747530937195
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.12493537366390228
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.24332384765148163
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.3055155277252197
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.15013252198696136
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.2652599513530731
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.3145010471343994
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.12598103284835815
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.23982226848602295
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.3002298176288605
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,1,0.18431340157985687
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,3,0.24510835111141205
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,6,0.2378874123096466
Wall,jepa_wm_wall,9,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,1,0.1295766830444336
