environment,model,state_id,task_id,evaluation_seed,split,variant,method,adaptation_seed,projection_seed,horizon,normalized_regret,weighted_pairwise_accuracy,top1_correct,normalized_margin_rmse,pose_error,selected_action,oracle_action,selected_is_null
PushT,jepa_wm_pusht,17,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,0.27989109651126526,0.8628636524391975,0.0,0.8831202898733501,0.0892884485573476,2,3,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,0.0,nan,1.0,nan,0.1227422176995768,4,0,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.44201480759003287,0.41833008373243963,0.0,2.26196829295478,0.13233835679680578,5,2,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,1.0,0.44018508522089056,0.0,1.3065147269315234,0.12189884808419486,7,2,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,1.0,0.31192676103462597,0.0,2.005602197248956,0.0480468901315023,1,7,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.0,0.812940440633841,1.0,0.967050882852833,0.07210597959669228,7,7,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,0.05206520357815755,0.9097375544977261,0.0,1.5614407965113277,0.0866192072678634,7,5,0
PushT,jepa_wm_pusht,20,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,0.2204153882995534,0.8892534169868382,0.0,1.2672044549504244,0.05877831798556077,4,8,0
PushT,jepa_wm_pusht,20,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.4266659652735245,0.48901733276346854,0.0,1.5532568397749107,0.15468084921628483,4,8,0
PushT,jepa_wm_pusht,20,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,1.0,0.15008438841358834,0.0,1.7805464166219656,0.25302476566881865,3,8,0
PushT,jepa_wm_pusht,21,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,0.0,nan,1.0,nan,0.05840565452471017,6,0,0
PushT,jepa_wm_pusht,21,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.7585503102919223,0.5958583078314007,0.0,2.3439753669674555,0.0963897670970466,4,2,0
PushT,jepa_wm_pusht,21,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,0.0,0.8086460205638093,1.0,0.8374401488238945,0.08063301511489634,3,3,0
PushT,jepa_wm_pusht,22,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,1.0,0.2222222222222222,0.0,20.392627156228745,0.04533875754035961,5,6,0
PushT,jepa_wm_pusht,22,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.6125149999424588,0.8071138070131028,0.0,0.8548917759798716,0.07272967696580715,6,4,0
PushT,jepa_wm_pusht,22,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,0.16420548128968346,0.8377229997412813,0.0,1.0321575688916127,0.0653015292976052,2,4,0
PushT,jepa_wm_pusht,23,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,0.5842417127270264,0.17169813732167108,0.0,1.9089989332002344,0.2630974926980211,4,9,0
PushT,jepa_wm_pusht,23,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.13340500380456333,0.5015056576627168,0.0,1.3392585246049797,0.23293961460852192,1,9,0
PushT,jepa_wm_pusht,23,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,0.00624987304378611,0.49311446944812914,0.0,1.1845437759182005,0.2630299619029659,3,9,0
PushT,jepa_wm_pusht,48,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,0.09012243500443963,0.30618157417711417,0.0,2.0238347202603726,0.06329827236692487,0,9,1
PushT,jepa_wm_pusht,48,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.0,0.9445848382514314,1.0,0.662160023766712,0.09511391594473605,5,5,0
PushT,jepa_wm_pusht,48,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,0.0,0.7210536873095227,1.0,0.9462395860254609,0.14741853617566056,5,5,0
PushT,jepa_wm_pusht,49,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,0.3961841050703398,0.580304948287324,0.0,2.033157298171904,0.08830796991863965,9,5,0
PushT,jepa_wm_pusht,49,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.0,0.9523091559943566,1.0,0.7332378564825269,0.0740494990844101,5,5,0
PushT,jepa_wm_pusht,49,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,0.0,0.8800212958231343,1.0,0.6836785808953482,0.14043674304272108,5,5,0
PushT,jepa_wm_pusht,50,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,0.0,0.9832859419964576,1.0,0.7350182675918349,0.039516190250676306,1,1,0
PushT,jepa_wm_pusht,50,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.0,0.9991336558341828,1.0,0.3588705359927015,0.0493856544187595,2,2,0
PushT,jepa_wm_pusht,50,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,0.19887118635918416,0.948110303175043,0.0,0.523488832900854,0.07453807479908348,1,2,0
PushT,jepa_wm_pusht,51,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,0.0,0.9968981446241947,1.0,1.196953585164408,0.05453720999102739,9,9,0
PushT,jepa_wm_pusht,51,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.3533778267573249,0.9446473274593091,0.0,0.577924654635376,0.05859347490502198,7,9,0
PushT,jepa_wm_pusht,51,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,0.8517434359994246,0.7523185011468358,0.0,1.0904521787418597,0.09737787469507939,6,9,0
PushT,jepa_wm_pusht,52,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,0.0,0.5555555555555556,1.0,14.443217246725116,0.14093995066230633,7,0,0
PushT,jepa_wm_pusht,52,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.3477543489605677,0.7375743718546339,0.0,1.7833674214521622,0.08181868354763391,4,2,0
PushT,jepa_wm_pusht,52,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,0.0,0.8321264620337411,1.0,0.9816465869391281,0.06811953094015875,3,3,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,0.22071215478288175,0.564380630528897,0.0,1.3044867227088304,0.04966860430767729,1,9,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.02265841164096627,0.9493765305342502,0.0,0.8561801990792537,0.08263887281511126,2,5,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,0.11645392932375082,0.9453049582604588,0.0,0.623084266457111,0.13635329415494982,1,5,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,0.274829989886387,0.8202212219875608,0.0,1.1143417691878756,0.07165113304825596,6,4,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.0,0.8968938567793392,1.0,0.8918476384313392,0.11357077944405096,4,4,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,0.0,0.7795561552714005,1.0,1.2605415606669015,0.14791726445149367,4,4,0
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,1,0.0,0.8888888888888888,1.0,1.2291590743644722,0.027176898011062024,0,0,1
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,3,0.031059595022704112,0.25453426304278304,0.0,1.4779834017485778,0.11068492164135937,7,8,0
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,15001,6,0.0,0.8435101032833721,1.0,0.9667178072470631,0.10331178193042254,3,3,0
Wall,jepa_wm_wall,8,1,913,development_holdout,frozen,frozen,-1,15001,1,0.12071148770637684,0.8637075486781062,0.0,0.7816992719994696,0.12956725296637497,5,2,0
Wall,jepa_wm_wall,8,1,913,development_holdout,frozen,frozen,-1,15001,3,0.08482373582968013,0.9564182590969176,0.0,0.44165003811972947,0.09435282407121696,5,4,0
Wall,jepa_wm_wall,8,1,913,development_holdout,frozen,frozen,-1,15001,6,0.029846874393166266,0.9942393740865024,0.0,0.5040726755050041,0.12164539265267496,2,4,0
Wall,jepa_wm_wall,9,1,1297,development_holdout,frozen,frozen,-1,15001,1,0.12507081777279483,0.9267118284508056,0.0,0.5556021660005458,0.20737962564312276,5,1,0
Wall,jepa_wm_wall,9,1,1297,development_holdout,frozen,frozen,-1,15001,3,0.0,0.5992034323840513,1.0,1.1585121047608211,0.16588518603301086,1,1,0
Wall,jepa_wm_wall,9,1,1297,development_holdout,frozen,frozen,-1,15001,6,0.09552012436264752,0.9389137581746745,0.0,0.5820972999012705,0.16801750346041563,4,2,0
Wall,jepa_wm_wall,10,1,1709,development_holdout,frozen,frozen,-1,15001,1,0.12286421707529614,0.8372062120092827,0.0,0.646656719753246,0.13350274260203396,5,1,0
Wall,jepa_wm_wall,10,1,1709,development_holdout,frozen,frozen,-1,15001,3,0.20731631818021912,0.9699018870488328,0.0,0.5303297121831728,0.12935833958080717,5,1,0
Wall,jepa_wm_wall,10,1,1709,development_holdout,frozen,frozen,-1,15001,6,0.0,0.980903966342156,1.0,0.583937014103741,0.19653844537029197,1,1,0
Wall,jepa_wm_wall,11,1,913,development_holdout,frozen,frozen,-1,15001,1,0.0,0.9471246910091041,1.0,0.5247442180588417,0.16578205026064965,1,1,0
Wall,jepa_wm_wall,11,1,913,development_holdout,frozen,frozen,-1,15001,3,0.16557815588742084,0.9218987100202957,0.0,0.6530294867649681,0.13806664355970974,5,1,0
Wall,jepa_wm_wall,11,1,913,development_holdout,frozen,frozen,-1,15001,6,0.0,0.9651219466395834,1.0,0.5647480030583126,0.1912746217724604,1,1,0
Wall,jepa_wm_wall,12,1,1297,development_holdout,frozen,frozen,-1,15001,1,0.0,0.7688796670727893,1.0,0.6757618597111008,0.2529767789906311,1,1,0
Wall,jepa_wm_wall,12,1,1297,development_holdout,frozen,frozen,-1,15001,3,0.0,0.6529217531828108,1.0,1.0164912804772412,0.20679502509595,1,1,0
Wall,jepa_wm_wall,12,1,1297,development_holdout,frozen,frozen,-1,15001,6,0.31883657143532496,0.8544444647626925,0.0,0.6570900785380872,0.12550582663939525,1,3,0
Wall,jepa_wm_wall,13,1,1709,development_holdout,frozen,frozen,-1,15001,1,0.12114197737824782,0.9423301606999462,0.0,0.4946116595126277,0.1411488950033291,5,1,0
Wall,jepa_wm_wall,13,1,1709,development_holdout,frozen,frozen,-1,15001,3,0.14527104206009775,0.9561340361202543,0.0,0.4254710476609938,0.1153119268580531,5,4,0
Wall,jepa_wm_wall,13,1,1709,development_holdout,frozen,frozen,-1,15001,6,0.0,0.9496897294070867,1.0,0.4942552257366341,0.12085094490436135,4,4,0
Wall,jepa_wm_wall,14,1,913,development_holdout,frozen,frozen,-1,15001,1,0.0,0.8986489854123813,1.0,0.7601429421409311,0.2154317391144566,1,1,0
Wall,jepa_wm_wall,14,1,913,development_holdout,frozen,frozen,-1,15001,3,0.02103669177229461,0.8901927574994302,0.0,0.9088917274275563,0.17531405350731566,1,4,0
Wall,jepa_wm_wall,14,1,913,development_holdout,frozen,frozen,-1,15001,6,0.018693811713921336,0.9400020709093643,0.0,0.5775578605236789,0.19047225763240663,2,4,0
Wall,jepa_wm_wall,15,1,1297,development_holdout,frozen,frozen,-1,15001,1,0.12749000243931988,0.8288023024531568,0.0,1.0507594802830693,0.20774628997357575,5,1,0
Wall,jepa_wm_wall,15,1,1297,development_holdout,frozen,frozen,-1,15001,3,0.019446629235054986,0.879067109719668,0.0,1.0283747739406948,0.13969176206439202,1,5,0
Wall,jepa_wm_wall,15,1,1297,development_holdout,frozen,frozen,-1,15001,6,0.5464793027338574,0.7385400398851032,0.0,0.8890332775255048,0.21727917430767202,7,2,0
Wall,jepa_wm_wall,16,2,913,development_holdout,frozen,frozen,-1,15001,1,0.1247557700262618,0.9716428270808241,0.0,0.30544874184558174,0.22670506957600706,5,1,0
Wall,jepa_wm_wall,16,2,913,development_holdout,frozen,frozen,-1,15001,3,0.1362528665233449,0.7502864839099215,0.0,0.9050590346815548,0.14578092317278638,5,2,0
Wall,jepa_wm_wall,16,2,913,development_holdout,frozen,frozen,-1,15001,6,0.47836158155027136,0.6643435517824061,0.0,1.0276233308860072,0.26686174828874043,1,2,0
Wall,jepa_wm_wall,17,2,1297,development_holdout,frozen,frozen,-1,15001,1,0.12688063729252005,0.8843458584747602,0.0,0.6151674258352817,0.2349587712599753,6,1,0
Wall,jepa_wm_wall,17,2,1297,development_holdout,frozen,frozen,-1,15001,3,0.0666852161712895,0.9497991922828231,0.0,0.5494095676888766,0.16196850016252892,5,1,0
Wall,jepa_wm_wall,17,2,1297,development_holdout,frozen,frozen,-1,15001,6,0.5173793022236458,0.624682208092928,0.0,1.0174428257802024,0.23124800525522488,1,3,0
Wall,jepa_wm_wall,18,2,1709,development_holdout,frozen,frozen,-1,15001,1,0.12115863057169185,0.8817801378744311,0.0,0.6572142295609302,0.2703014798505658,5,1,0
Wall,jepa_wm_wall,18,2,1709,development_holdout,frozen,frozen,-1,15001,3,0.06357119324461176,0.8770586973380151,0.0,0.700706107107542,0.24095100764362942,4,1,0
Wall,jepa_wm_wall,18,2,1709,development_holdout,frozen,frozen,-1,15001,6,0.079029886739769,0.950549471754895,0.0,0.5171536357053389,0.22964987870035064,4,6,0
Wall,jepa_wm_wall,19,2,913,development_holdout,frozen,frozen,-1,15001,1,0.4328822502546236,0.7667872926256344,0.0,0.8008449389375666,0.1622661800200544,7,1,0
Wall,jepa_wm_wall,19,2,913,development_holdout,frozen,frozen,-1,15001,3,0.5496849397943441,0.8254589766284268,0.0,0.7901694851757497,0.1531801793047238,7,1,0
Wall,jepa_wm_wall,19,2,913,development_holdout,frozen,frozen,-1,15001,6,0.4811349945468107,0.8185030360279824,0.0,0.904393802860345,0.29036314816005393,5,1,0
Wall,jepa_wm_wall,20,2,1297,development_holdout,frozen,frozen,-1,15001,1,0.43754661270458367,0.350389889712557,0.0,1.5460971913297548,0.16736109805259294,7,1,0
Wall,jepa_wm_wall,20,2,1297,development_holdout,frozen,frozen,-1,15001,3,0.4705035616516968,0.6350172130634896,0.0,0.9684335453643897,0.12781782475822118,7,6,0
Wall,jepa_wm_wall,20,2,1297,development_holdout,frozen,frozen,-1,15001,6,0.6705794678490131,0.5466233084610831,0.0,0.9435561874306225,0.25646341464188677,0,2,1
Wall,jepa_wm_wall,21,2,1709,development_holdout,frozen,frozen,-1,15001,1,0.1135563918087716,0.9696167501142344,0.0,0.5670267299955298,0.25338577031212894,4,1,0
Wall,jepa_wm_wall,21,2,1709,development_holdout,frozen,frozen,-1,15001,3,0.1168170843053608,0.8540790209922532,0.0,0.7064346789562002,0.160346379107095,5,1,0
Wall,jepa_wm_wall,21,2,1709,development_holdout,frozen,frozen,-1,15001,6,0.48324186008832426,0.7233542448047878,0.0,0.9876663363030558,0.2195465919679358,1,3,0
Wall,jepa_wm_wall,22,2,913,development_holdout,frozen,frozen,-1,15001,1,0.12694286968112253,0.8422422606086134,0.0,0.6531060897673057,0.23419298410211287,6,1,0
Wall,jepa_wm_wall,22,2,913,development_holdout,frozen,frozen,-1,15001,3,0.06691081779439773,0.9480026297793095,0.0,0.5579358722515473,0.16118412655692588,5,1,0
Wall,jepa_wm_wall,22,2,913,development_holdout,frozen,frozen,-1,15001,6,0.5449193421845129,0.6183795877537723,0.0,1.0238483742517708,0.23485428600713804,1,3,0
Wall,jepa_wm_wall,23,2,1297,development_holdout,frozen,frozen,-1,15001,1,0.0,0.9349323733872664,1.0,0.47241409457941075,0.2498113019672712,1,1,0
Wall,jepa_wm_wall,23,2,1297,development_holdout,frozen,frozen,-1,15001,3,0.20090383817171387,0.9403451149342307,0.0,0.6172708155574967,0.14987835362609073,5,4,0
Wall,jepa_wm_wall,23,2,1297,development_holdout,frozen,frozen,-1,15001,6,0.52226012105352,0.7533513361985877,0.0,0.870080263617078,0.23058704007474368,5,4,0
Wall,jepa_wm_wall,48,6,913,development_holdout,frozen,frozen,-1,15001,1,0.08016261345003133,0.9462842052819513,0.0,0.5574508044475273,0.07158951770756236,3,1,0
Wall,jepa_wm_wall,48,6,913,development_holdout,frozen,frozen,-1,15001,3,0.3045755010194801,0.8744071321889618,0.0,0.7602579514344918,0.17110057222100533,5,1,0
Wall,jepa_wm_wall,48,6,913,development_holdout,frozen,frozen,-1,15001,6,0.0,0.8966807467138964,1.0,0.7106598510423467,0.26496506669458636,1,1,0
Wall,jepa_wm_wall,49,6,1297,development_holdout,frozen,frozen,-1,15001,1,0.08831945936215893,0.9345864559807788,0.0,0.551108997809504,0.0689005622562319,3,1,0
Wall,jepa_wm_wall,49,6,1297,development_holdout,frozen,frozen,-1,15001,3,0.27278036352730867,0.8742343651380087,0.0,0.7424437266072484,0.17302693940841485,5,1,0
Wall,jepa_wm_wall,49,6,1297,development_holdout,frozen,frozen,-1,15001,6,0.0,0.8983140489260891,1.0,0.6489161062827175,0.252803595212414,1,1,0
Wall,jepa_wm_wall,50,6,1709,development_holdout,frozen,frozen,-1,15001,1,0.0,0.9660436223111021,1.0,0.45647220216902606,0.11050051165758132,1,1,0
Wall,jepa_wm_wall,50,6,1709,development_holdout,frozen,frozen,-1,15001,3,0.21108969174761585,0.8042296333386093,0.0,0.9930855835924086,0.15759096064389902,5,6,0
Wall,jepa_wm_wall,50,6,1709,development_holdout,frozen,frozen,-1,15001,6,0.19405549575924055,0.8340149220170969,0.0,0.7760036381151396,0.23878938595413562,1,4,0
Wall,jepa_wm_wall,51,6,913,development_holdout,frozen,frozen,-1,15001,1,0.01522897403206608,0.9513903831103917,0.0,0.5074934009294515,0.07861626188907261,4,1,0
Wall,jepa_wm_wall,51,6,913,development_holdout,frozen,frozen,-1,15001,3,0.26800666634249315,0.9550940049781473,0.0,0.5879458265075574,0.14363211255389172,5,1,0
Wall,jepa_wm_wall,51,6,913,development_holdout,frozen,frozen,-1,15001,6,0.10901940817974191,0.9186231823670861,0.0,0.7700363372693682,0.2147960857669799,4,1,0
Wall,jepa_wm_wall,52,6,1297,development_holdout,frozen,frozen,-1,15001,1,0.07100282563201721,0.9624377255740273,0.0,0.7969941631040521,0.14587291194404137,5,1,0
Wall,jepa_wm_wall,52,6,1297,development_holdout,frozen,frozen,-1,15001,3,0.025811218253910286,0.9248690312966099,0.0,1.0452351926152366,0.162408926021407,5,3,0
Wall,jepa_wm_wall,52,6,1297,development_holdout,frozen,frozen,-1,15001,6,0.5546787123699543,0.6815687088989263,0.0,0.9821979564866807,0.2233432597027909,5,3,0
Wall,jepa_wm_wall,53,6,1709,development_holdout,frozen,frozen,-1,15001,1,0.1290496172936334,0.9616298692439131,0.0,0.30954936791612747,0.09420681181482204,6,1,0
Wall,jepa_wm_wall,53,6,1709,development_holdout,frozen,frozen,-1,15001,3,0.1251960814003341,0.9437729761573527,0.0,0.6866990771472391,0.16332388853568966,5,4,0
Wall,jepa_wm_wall,53,6,1709,development_holdout,frozen,frozen,-1,15001,6,0.09643994244758064,0.8777291260103067,0.0,0.6866588073470908,0.242342031458984,1,4,0
Wall,jepa_wm_wall,54,6,913,development_holdout,frozen,frozen,-1,15001,1,0.05210487275347143,0.824618001190721,0.0,0.7089279854516851,0.13421384017213683,5,1,0
Wall,jepa_wm_wall,54,6,913,development_holdout,frozen,frozen,-1,15001,3,0.22028967914818534,0.5836926225044352,0.0,1.440031300844067,0.16358182530447096,5,6,0
Wall,jepa_wm_wall,54,6,913,development_holdout,frozen,frozen,-1,15001,6,0.2353094206177578,0.7894813655673522,0.0,0.8975475868338244,0.26791614921714746,1,2,0
Wall,jepa_wm_wall,55,6,1297,development_holdout,frozen,frozen,-1,15001,1,0.12339387776632706,0.9419328319199801,0.0,0.6849981287202913,0.12339775991967612,5,1,0
Wall,jepa_wm_wall,55,6,1297,development_holdout,frozen,frozen,-1,15001,3,0.1600320766712798,0.828334924228095,0.0,0.9451742946422352,0.14610778826836293,5,6,0
Wall,jepa_wm_wall,55,6,1297,development_holdout,frozen,frozen,-1,15001,6,0.510367303771342,0.7382858672697651,0.0,0.9347331678034658,0.27155737794426527,1,2,0
Wall,jepa_wm_wall,8,1,913,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,1,0.016152705182870427,0.9240758676013311,0.0,0.7047157708738093,0.19157181584715421,4,2,0
Wall,jepa_wm_wall,8,1,913,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,3,0.08482373582968013,0.9327075583252863,0.0,0.5452575720029609,0.191714941794628,5,4,0
Wall,jepa_wm_wall,8,1,913,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,6,0.0,0.9590729216917062,1.0,0.6310488827508538,0.24548077995675524,4,4,0
Wall,jepa_wm_wall,9,1,1297,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,1,0.0,0.8786555219374343,1.0,0.7177563004490061,0.2826001967835866,1,1,0
Wall,jepa_wm_wall,9,1,1297,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,3,0.0,0.44604850361863485,1.0,1.4805136818662283,0.32453551464514796,1,1,0
Wall,jepa_wm_wall,9,1,1297,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,6,0.09552012436264752,0.9244668079131516,0.0,0.6764233414300861,0.21673814700760108,4,2,0
Wall,jepa_wm_wall,10,1,1709,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,1,0.0,0.9168699764420148,1.0,0.7462505222912267,0.21343674094939807,1,1,0
Wall,jepa_wm_wall,10,1,1709,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,3,0.20731631818021912,0.8561782632493017,0.0,0.7512360530634169,0.21278380447632492,5,1,0
Wall,jepa_wm_wall,10,1,1709,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,6,0.0,0.916591355972138,1.0,0.6644020343812361,0.27959410708973564,1,1,0
Wall,jepa_wm_wall,11,1,913,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,1,0.12172401676917176,0.9480212337100279,0.0,0.6161690949843459,0.244851267060266,5,1,0
Wall,jepa_wm_wall,11,1,913,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,3,0.16557815588742084,0.8392927215545404,0.0,0.9074882758375947,0.2251664886750869,5,1,0
Wall,jepa_wm_wall,11,1,913,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,6,0.0,0.865187582572151,1.0,0.6681051455505597,0.26024191513860984,1,1,0
Wall,jepa_wm_wall,12,1,1297,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,1,0.3533429118003197,0.9067382424682837,0.0,0.6162477309589154,0.26265165196682877,7,1,0
Wall,jepa_wm_wall,12,1,1297,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,3,0.09672679787453937,0.47576748887765674,0.0,1.2917234532703104,0.3151332418307907,7,1,0
Wall,jepa_wm_wall,12,1,1297,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,6,0.0,0.9032270518714578,1.0,0.8249822114927841,0.24528047995405258,3,3,0
Wall,jepa_wm_wall,13,1,1709,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,1,0.0,0.9764638140996021,1.0,0.44702436027570497,0.23806605739916414,1,1,0
Wall,jepa_wm_wall,13,1,1709,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,3,0.14527104206009775,0.9294715936448897,0.0,0.5302824584072026,0.22405347362942973,5,4,0
Wall,jepa_wm_wall,13,1,1709,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,6,0.0,0.9194834834153583,1.0,0.7218758620806845,0.25178049218555143,4,4,0
Wall,jepa_wm_wall,14,1,913,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,1,0.1235923244710162,0.9693019872646668,0.0,0.4372309842726064,0.2644300553323389,6,1,0
Wall,jepa_wm_wall,14,1,913,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,3,0.02103669177229461,0.7164021830493006,0.0,1.0456240662367209,0.26574685365189793,1,4,0
Wall,jepa_wm_wall,14,1,913,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,6,0.0,0.9152261985752483,1.0,0.7194664981256983,0.24052646504760924,4,4,0
Wall,jepa_wm_wall,15,1,1297,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,1,0.2595291799727815,0.7476092040779105,0.0,0.774456651778262,0.2780908442113439,4,1,0
Wall,jepa_wm_wall,15,1,1297,development_holdout,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,15001,3,0.019446629235054986,0.5667940689631744,0.0,1.3004815933649452,0.26125145906324265,1,5,0
