environment,model,state_id,task_id,variant,method,adaptation_seed,horizon,normalized_regret,weighted_pairwise_accuracy,top1_correct,selected_action,oracle_action
Wall,jepa_wm_wall,52,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.06992941723812081,0.8672579359617826,0.0,4,3
Wall,jepa_wm_wall,53,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.4488210939174718,0.5478709614647134,0.0,8,1
Wall,jepa_wm_wall,53,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.1509488568966722,0.884087524373711,0.0,2,4
Wall,jepa_wm_wall,53,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.09643994244758064,0.8839339556283148,0.0,1,4
Wall,jepa_wm_wall,54,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.0,0.892398841097551,1.0,1,1
Wall,jepa_wm_wall,54,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.26133997006146936,0.8233930631357966,0.0,3,6
Wall,jepa_wm_wall,54,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.2353094206177578,0.7945319446646443,0.0,1,2
Wall,jepa_wm_wall,55,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,1,0.19210375265017246,0.8030591949053119,0.0,2,1
Wall,jepa_wm_wall,55,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,3,0.2094691332620639,0.8001618342509972,0.0,3,6
Wall,jepa_wm_wall,55,6,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,6,0.510367303771342,0.7932646280689143,0.0,1,2
Wall,jepa_wm_wall,8,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.0,0.964082766181482,1.0,2,2
Wall,jepa_wm_wall,8,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.08482373582968013,0.9642942800503995,0.0,5,4
Wall,jepa_wm_wall,8,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.0,0.9539343421665102,1.0,4,4
Wall,jepa_wm_wall,9,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.0,0.4729120734927978,1.0,1,1
Wall,jepa_wm_wall,9,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.15382484569233362,0.6958101346092241,0.0,4,1
Wall,jepa_wm_wall,9,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.09552012436264752,0.8263106002424407,0.0,4,2
Wall,jepa_wm_wall,10,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.0372770339782157,0.8859403809356717,0.0,3,1
Wall,jepa_wm_wall,10,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.0,0.9401140458459045,1.0,1,1
Wall,jepa_wm_wall,10,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.0,0.9959079800602231,1.0,1,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.0,0.9652867859219814,1.0,1,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.0,0.9416660948474376,1.0,1,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.0,0.9305422912747104,1.0,1,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.12456447628524758,0.8851665466462676,0.0,6,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.09665954609519713,0.8457636366844011,0.0,4,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.21116622450814518,0.6182734087067774,0.0,4,3
Wall,jepa_wm_wall,13,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.028695465844599356,0.9081721127304642,0.0,4,1
Wall,jepa_wm_wall,13,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.0,0.9531544045060614,1.0,4,4
Wall,jepa_wm_wall,13,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.0,0.8924841768588929,1.0,4,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.4265192405294919,0.7051829834588823,0.0,7,1
Wall,jepa_wm_wall,14,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.16386929049128993,0.8819704051029684,0.0,3,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.0,0.929023522934415,1.0,4,4
Wall,jepa_wm_wall,15,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.0,0.9642780278861783,1.0,1,1
Wall,jepa_wm_wall,15,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.27842786842107053,0.5506525898693634,0.0,8,5
Wall,jepa_wm_wall,15,1,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.02109195364658048,0.8192296591496728,0.0,4,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.0,0.9314267440894671,1.0,1,1
Wall,jepa_wm_wall,16,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.0780943539164202,0.9543145598337229,0.0,1,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.47836158155027136,0.6148205117539385,0.0,1,2
Wall,jepa_wm_wall,17,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.0,0.8389867532986479,1.0,1,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.0,0.8240910355385261,1.0,1,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.5173793022236458,0.6793368060849595,0.0,1,3
Wall,jepa_wm_wall,18,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.5769233520213718,0.6983574049327695,0.0,0,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.0,0.8016867901038447,1.0,1,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.079029886739769,0.9357988624014973,0.0,4,6
Wall,jepa_wm_wall,19,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.007615091005135686,0.8256504372067054,0.0,4,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.30787988273780015,0.8423880356797384,0.0,5,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.4811349945468107,0.7708416412809007,0.0,5,1
Wall,jepa_wm_wall,20,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.2428913623165946,0.8139356013397202,0.0,3,1
Wall,jepa_wm_wall,20,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.18914274310056906,0.7531700079260194,0.0,4,6
Wall,jepa_wm_wall,20,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.3477921036549551,0.6074856594813969,0.0,1,2
Wall,jepa_wm_wall,21,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.12442798164057622,0.44695947971626326,0.0,5,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.0,0.9127373071650978,1.0,1,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.48324186008832426,0.8362442933666903,0.0,1,3
Wall,jepa_wm_wall,22,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.0,0.8390184706765882,1.0,1,1
Wall,jepa_wm_wall,22,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.0,0.8530481166944932,1.0,1,1
Wall,jepa_wm_wall,22,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.5449193421845129,0.6836954094364873,0.0,1,3
Wall,jepa_wm_wall,23,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.492815152927685,0.7115397922414416,0.0,8,1
Wall,jepa_wm_wall,23,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.08949224892228795,0.9471967671474096,0.0,1,4
Wall,jepa_wm_wall,23,2,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.3589817567214553,0.6853107763310187,0.0,1,4
Wall,jepa_wm_wall,48,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.08016261345003133,0.7922520218130148,0.0,3,1
Wall,jepa_wm_wall,48,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.33885638302503224,0.7525242502201711,0.0,3,1
Wall,jepa_wm_wall,48,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.0,0.8607739461052123,1.0,1,1
Wall,jepa_wm_wall,49,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.08831945936215893,0.885382623563811,0.0,3,1
Wall,jepa_wm_wall,49,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.32867445135719997,0.6622808056326881,0.0,3,1
Wall,jepa_wm_wall,49,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.0,0.8266315916056797,1.0,1,1
Wall,jepa_wm_wall,50,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.054122212774885464,0.868517908229263,0.0,4,1
Wall,jepa_wm_wall,50,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.2031904442529546,0.8541147373493193,0.0,2,6
Wall,jepa_wm_wall,50,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.19405549575924055,0.7291546635067091,0.0,1,4
Wall,jepa_wm_wall,51,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.007931881484607411,0.9925589548992062,0.0,3,1
Wall,jepa_wm_wall,51,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.25084205680435046,0.8481676991009478,0.0,2,1
Wall,jepa_wm_wall,51,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.10901940817974191,0.85721625307741,0.0,4,1
Wall,jepa_wm_wall,52,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.0,0.927699360427876,1.0,1,1
Wall,jepa_wm_wall,52,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.22841602334505987,0.735492392098154,0.0,8,3
Wall,jepa_wm_wall,52,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.06992941723812081,0.731125619965156,0.0,4,3
Wall,jepa_wm_wall,53,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.4488210939174718,0.48076799720755437,0.0,8,1
Wall,jepa_wm_wall,53,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.1509488568966722,0.9044197290487135,0.0,2,4
Wall,jepa_wm_wall,53,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.09643994244758064,0.8702329901289996,0.0,1,4
Wall,jepa_wm_wall,54,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.05970364125007021,0.8667684240520183,0.0,4,1
Wall,jepa_wm_wall,54,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.29411612172776747,0.7510479477655743,0.0,1,6
Wall,jepa_wm_wall,54,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.2353094206177578,0.8136443850700975,0.0,1,2
Wall,jepa_wm_wall,55,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,1,0.19210375265017246,0.8185857170996477,0.0,2,1
Wall,jepa_wm_wall,55,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,3,0.5554230187940988,0.7438456611656887,0.0,8,6
Wall,jepa_wm_wall,55,6,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,6,0.510367303771342,0.6810979732560455,0.0,1,2
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0,0.9816889309018635,1.0,2,2
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.08482373582968013,0.920818551563131,0.0,5,4
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.0,0.978994325870821,1.0,4,4
Wall,jepa_wm_wall,9,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0,0.5991256204829871,1.0,1,1
Wall,jepa_wm_wall,9,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.15382484569233362,0.8344611017791024,0.0,4,1
Wall,jepa_wm_wall,9,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.09552012436264752,0.9510708066583714,0.0,4,2
Wall,jepa_wm_wall,10,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0372770339782157,0.9077186587305495,0.0,3,1
Wall,jepa_wm_wall,10,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.0,0.9314534492726033,1.0,1,1
Wall,jepa_wm_wall,10,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.0,0.9806436113034532,1.0,1,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.07412761891648882,0.9378595969580722,0.0,3,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.22206290406126403,0.9186045082174649,0.0,3,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.0,0.9992524356048021,1.0,1,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0,0.8923089061443003,1.0,1,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.09665954609519713,0.9148710167192748,0.0,4,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.21116622450814518,0.7944412516037628,0.0,4,3
Wall,jepa_wm_wall,13,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.028695465844599356,0.9465093092548406,0.0,4,1
Wall,jepa_wm_wall,13,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.14527104206009775,0.9410473243263221,0.0,5,4
Wall,jepa_wm_wall,13,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.0,0.9422834000362746,1.0,4,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.4265192405294919,0.792682989329139,0.0,7,1
Wall,jepa_wm_wall,14,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.02103669177229461,0.841118180048786,0.0,1,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.0,0.9823907217271882,1.0,4,4
Wall,jepa_wm_wall,15,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0,0.985113516487535,1.0,1,1
Wall,jepa_wm_wall,15,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.019446629235054986,0.8280576592979961,0.0,1,5
Wall,jepa_wm_wall,15,1,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.02109195364658048,0.9068452711273918,0.0,4,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0,0.9056578225863153,1.0,1,1
Wall,jepa_wm_wall,16,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.0780943539164202,0.7440138522518486,0.0,1,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.5310357923198618,0.30497333253035064,0.0,5,2
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.12688078630405206,0.8903081604371834,0.0,5,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.0,0.7496528747046228,1.0,1,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.5122518561014756,0.611721109583629,0.0,5,3
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.12115863057169185,0.5964333011358498,0.0,5,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.06357119324461176,0.917183106103924,0.0,4,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.06074535502837518,0.9747821186423407,0.0,1,6
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.1265250410340812,0.5355138941755205,0.0,5,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.30787988273780015,0.8965892473919778,0.0,5,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.6658034424361426,0.7722706996194258,0.0,0,1
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.2428913623165946,0.8134556298470088,0.0,3,1
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.22499358945128464,0.6477213810737448,0.0,5,6
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.5175256334018074,0.4755990040800612,0.0,5,2
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0,0.5507060884109213,1.0,1,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.0,0.9937433010320464,1.0,1,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.48324186008832426,0.5926003419007966,0.0,1,3
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0,0.8992661546021449,1.0,1,1
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.0,0.7053635529660812,1.0,1,1
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.5121504452624783,0.6468114650640561,0.0,5,3
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0352215604069649,0.8195216698400601,0.0,4,1
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.08949224892228795,0.8152656599434273,0.0,1,4
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.3589817567214553,0.6261053894314623,0.0,1,4
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.024750837594570252,0.8266073678504929,0.0,2,1
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.33885638302503224,0.841982879721646,0.0,3,1
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.13991464109340168,0.9413351035033346,0.0,4,1
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.08831945936215893,0.885382623563811,0.0,3,1
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.28059065837136005,0.8944067899292827,0.0,2,1
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.08134523661871648,0.9197704897126633,0.0,4,1
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0,0.9001871875273053,1.0,1,1
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.29607003342937677,0.7766145960290345,0.0,1,6
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.19405549575924055,0.9343646202729464,0.0,1,4
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.007931881484607411,0.9159343026531149,0.0,3,1
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.43123857483639333,0.863900497691038,0.0,3,1
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.10901940817974191,0.98617337807182,0.0,4,1
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0,0.9818841662501282,1.0,1,1
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.22841602334505987,0.8890614196232063,0.0,8,3
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.06992941723812081,0.9195566466357853,0.0,4,3
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.04052209379470553,0.5835053448279315,0.0,2,1
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.1509488568966722,0.9700995242237007,0.0,2,4
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.0,0.9143278030748941,1.0,4,4
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0,0.9994976712404003,1.0,1,1
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.22028967914818534,0.8697980566754312,0.0,5,6
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.2353094206177578,0.8616925606253131,0.0,1,2
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,1,0.0,0.9819401612347453,1.0,1,1
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,3,0.1600320766712798,0.8595858373312792,0.0,5,6
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,6,0.04633499368663333,0.9211900205421761,0.0,4,2
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,1,0.0,0.9287269835632006,1.0,2,2
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,3,0.08482373582968013,0.9906416050313452,0.0,5,4
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,6,0.0,0.9509547641237543,1.0,4,4
Wall,jepa_wm_wall,9,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,1,0.0,0.5236653662613956,1.0,1,1
Wall,jepa_wm_wall,9,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,3,0.15382484569233362,0.7041194468720455,0.0,4,1
Wall,jepa_wm_wall,9,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,6,0.09552012436264752,0.8395304603976542,0.0,4,2
Wall,jepa_wm_wall,10,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,1,0.0372770339782157,0.8598619422610969,0.0,3,1
Wall,jepa_wm_wall,10,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,3,0.0,0.9401140458459045,1.0,1,1
Wall,jepa_wm_wall,10,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,6,0.0,0.9405399970043605,1.0,1,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,1,0.1217243147924134,0.9388917813659807,0.0,6,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,3,0.05350381994101328,0.9579127111438427,0.0,4,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,6,0.0,0.989083150223233,1.0,1,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11437,fidelity_constrained_shuffled_geometry,11437,1,0.12456447628524758,0.8550413423918987,0.0,6,1
