environment,state_id,task_id,split,planner,method,horizon,normalized_regret,weighted_pairwise_accuracy,top1_correct,normalized_margin_rmse,transition_seeds_averaged
Wall,8,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.08482373582968013,0.7210140020941473,0.0,3.6979442413434493,3
Wall,8,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.009948958131055423,0.8778105965958448,0.6666666666666666,2.699900612183408,3
Wall,9,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,1.0,0.3245996383044827,0.0,1.8203700171806796,3
Wall,9,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.4677642027164046,0.45193590722421395,0.0,2.2437173430078077,3
Wall,9,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.004913439393416626,0.9655636911758775,0.6666666666666666,2.0506385520405637,3
Wall,10,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.12286421707529614,0.233096596275123,0.0,2.379639327189139,3
Wall,10,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.20731631818021912,0.6480361965726325,0.0,3.168046165759689,3
Wall,10,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.08421266293753488,0.816920989015686,0.0,2.2017545280979003,3
Wall,11,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.12172401676917176,0.798048048229818,0.0,1.5009887625321061,3
Wall,11,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.16557815588742084,0.3732020098362159,0.0,2.852640815191174,3
Wall,11,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.02943998435762289,0.8240041392529524,0.0,2.2136076204300936,3
Wall,12,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.1982781409190977,0.559510174095661,0.0,1.5714261917616632,3
Wall,12,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.49638329062480707,0.5229429924946825,0.0,2.8941943290441525,3
Wall,12,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.051845683435020974,0.8629985157450827,0.0,2.367153293720158,3
Wall,13,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,1.0,0.3556726247772681,0.0,1.596313828039247,3
Wall,13,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.14527104206009775,0.8574631110296846,0.0,2.9787704429600836,3
Wall,13,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.0,0.9295628888534496,1.0,3.4235062545177857,3
Wall,14,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.1235923244710162,0.8204117342982524,0.0,1.9084328776432569,3
Wall,14,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.02103669177229461,0.5754059937155876,0.0,2.9842665824590076,3
Wall,14,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.018693811713921336,0.9153885497892721,0.0,1.5514922787705931,3
Wall,15,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.348984418900214,0.7107636708966615,0.0,1.424336547059507,3
Wall,15,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.019446629235054986,0.4483708051739678,0.0,2.6878561164196557,3
Wall,15,1,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.02109195364658048,0.7825622375048273,0.0,3.151800313447467,3
Wall,16,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.5276375744412164,0.46989356389940506,0.0,2.0789569528223804,3
Wall,16,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.07872781905618415,0.704463314558739,0.0,1.970169049248966,3
Wall,16,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.47836158155027136,0.36371567346929873,0.0,3.734841784448793,3
Wall,17,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.5769228820618427,0.5281749008821234,0.0,1.6730323387279895,3
Wall,17,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.05076940394117952,0.8188046428370198,0.0,1.8259436204144313,3
Wall,17,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.5173793022236458,0.5957693371820739,0.0,2.9000138338688592,3
Wall,18,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.12115863057169185,0.42181212599542356,0.0,1.4890579540511852,3
Wall,18,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.13583789196485332,0.5655064060140803,0.0,2.400072627079945,3
Wall,18,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.08079413840993167,0.7640036540935116,0.0,2.74254815174057,3
Wall,19,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.1265250410340812,0.43566425535758896,0.0,2.869706372803389,3
Wall,19,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.30787988273780015,0.7323012221554008,0.0,2.734716771017387,3
Wall,19,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.8270449981822702,0.3799147195985794,0.0,2.6122899054228195,3
Wall,20,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.8125154382270993,0.2871032762245224,0.0,1.9916679069679786,3
Wall,20,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.18914274310056908,0.5033403798281054,0.0,4.137767869355293,3
Wall,20,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.3477921036549551,0.3971858346195925,0.0,3.9152448843444767,3
Wall,21,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.4283517854423395,0.564470771499693,0.0,2.1670894635555147,3
Wall,21,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.044381667016076154,0.9063815998448806,0.0,2.8211953295558625,3
Wall,21,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.4832418600883243,0.6061719964145421,0.0,2.8085564518775055,3
Wall,22,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.5769228648680464,0.5431055625119894,0.0,1.7607254231773573,3
Wall,22,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.04836487134327452,0.846876617932605,0.0,1.7466838750324634,3
Wall,22,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.5449193421845129,0.5897041160285879,0.0,2.8763238802396742,3
Wall,23,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.0,0.8833530538327826,1.0,1.3273722506115262,3
Wall,23,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.08949224892228795,0.6321675978842903,0.0,1.9649544886667023,3
Wall,23,2,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.3589817567214553,0.45309810009588664,0.0,3.2271847716797812,3
Wall,48,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.5769230998479485,0.578939260704754,0.0,2.263817662410515,3
Wall,48,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.6780836443816577,0.5358361288486204,0.0,3.1904164407115023,3
Wall,48,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.731500090423887,0.646506456052887,0.0,4.153832392024473,3
Wall,49,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.12196031285278491,0.6816451561491954,0.0,1.8772674435421142,3
Wall,49,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.16588647024117545,0.5823768342910716,0.0,2.7751003828737524,3
Wall,49,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.7378616048666261,0.6614702090392219,0.0,3.5434889370656024,3
Wall,50,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.4260117069489781,0.626334465894046,0.0,2.394026100007193,3
Wall,50,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.14072646116507723,0.5281943638871075,0.3333333333333333,1.725617502919188,3
Wall,50,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.7108412459105843,0.5759197140839801,0.0,2.54351567663864,3
Wall,51,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.12172033166380862,0.6929981460365889,0.0,1.2641875798937876,3
Wall,51,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.5623146267457241,0.7375147920430676,0.0,2.952592336629308,3
Wall,51,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.27108659153568054,0.8062121484275125,0.0,3.7711587975777463,3
Wall,52,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.0,0.8857207682547129,1.0,2.3999337874129973,3
Wall,52,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.22841602334505987,0.7900329963992329,0.0,2.1743082099899063,3
Wall,52,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.0384318938477101,0.773831829518335,0.0,2.8385938000641424,3
Wall,53,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.09066352944768535,0.8576415507362113,0.0,1.8193981883891732,3
Wall,53,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.1251960814003341,0.7453315789751728,0.0,2.7150942941419083,3
Wall,53,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.7704161721563346,0.7248203600125763,0.0,2.258738041322975,3
Wall,54,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.05210487275347143,0.6985940740797009,0.0,2.5973211816848765,3
Wall,54,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.3210058047601448,0.5889013154526737,0.0,2.4340211207753546,3
Wall,54,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.6769227234422285,0.4817930398918368,0.0,3.1501686644403932,3
Wall,55,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,1,0.0,0.9858967696554153,1.0,3.751438606599621,3
Wall,55,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,3,0.20946913326206387,0.7514706864478639,0.0,1.2306706399576826,3
Wall,55,6,development_holdout,goal_permuted_metric,fidelity_constrained_latent_only,6,0.4067401505532029,0.6535993935828083,0.0,2.5382435039265747,3
Wall,8,1,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.0,0.9832060467608758,1.0,0.8916655345403783,3
Wall,8,1,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.08482373582968013,0.6083901359835548,0.0,0.9999999987914093,3
Wall,8,1,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.0,0.9802904890961258,1.0,0.5894312484890393,3
Wall,9,1,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.0,0.5788578609741304,1.0,0.966785232065885,3
Wall,9,1,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.15382484569233362,0.5,0.0,0.9999999996802839,3
Wall,9,1,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.09552012436264752,0.9511980825219156,0.0,0.6930656585328951,3
Wall,10,1,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.0372770339782157,0.9150396275420519,0.0,0.9148448601923636,3
Wall,10,1,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.0,0.6040378395355379,1.0,0.9999999987626759,3
Wall,10,1,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.0,0.9806436113034532,1.0,0.5885555603215289,3
Wall,11,1,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.07412761891648882,0.9378595969580722,0.0,0.8871028458927666,3
Wall,11,1,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.22206290406126403,0.5,0.0,0.9999999992005791,3
Wall,11,1,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.0,0.9992524356048021,1.0,0.6257847132374937,3
Wall,12,1,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.0,0.8923089061443003,1.0,0.8920940142240413,3
Wall,12,1,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.08551271428022887,0.5,0.0,0.9999999996264287,3
Wall,12,1,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.21116622450814518,0.7887389497064713,0.0,0.8342621525287294,3
Wall,13,1,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.028695465844599356,0.9200724595255821,0.0,0.9486544499320817,3
Wall,13,1,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.14527104206009775,0.685257922355787,0.0,0.9999999982408377,3
Wall,13,1,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.0,0.9519789122755177,1.0,0.5981597173029451,3
Wall,14,1,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.4265192405294919,0.7751253745623689,0.0,0.9616630062461212,3
Wall,14,1,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.02103669177229461,0.5,0.0,0.9999999996614712,3
Wall,14,1,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.0,0.9727846639329535,1.0,0.7387915235750856,3
Wall,15,1,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.0,0.9880651038685554,1.0,0.8648107028474815,3
Wall,15,1,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.019446629235054986,0.5,0.0,0.9999999995670797,3
Wall,15,1,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.02109195364658048,0.9068452711273918,0.0,0.7211100112746034,3
Wall,16,2,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.0,0.9142823329590731,1.0,0.9295962716609331,3
Wall,16,2,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.0780943539164202,0.5,0.0,0.9999999997602349,3
Wall,16,2,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.5310357923198618,0.2788552205483696,0.0,1.04457416295046,3
Wall,17,2,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.12688078630405206,0.8903081604371833,0.0,0.9320831975790553,3
Wall,17,2,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.0,0.5,1.0,0.9999999997127134,3
Wall,17,2,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.5122518561014756,0.5763488606984275,0.0,0.9852362936578016,3
Wall,18,2,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.12115863057169185,0.5964333011358498,0.0,0.9869749594840491,3
Wall,18,2,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.06357119324461176,0.5,0.0,0.99999999948801,3
Wall,18,2,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.06074535502837517,0.9592751346163874,0.0,0.8599442118313118,3
Wall,19,2,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.1265250410340812,0.5238267383700306,0.0,0.9990141762943052,3
Wall,19,2,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.30787988273780015,0.5243126694267276,0.0,0.9999999991895536,3
Wall,19,2,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.6658034424361426,0.7702894786536514,0.0,0.9054895888000378,3
Wall,20,2,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.2428913623165946,0.8195504888020201,0.0,0.9376274204361152,3
Wall,20,2,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.22499358945128464,0.5243551179758301,0.0,0.9999999996666288,3
Wall,20,2,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.5175256334018074,0.4755990040800612,0.0,1.0204859293369501,3
Wall,21,2,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.0,0.575967057248122,1.0,0.9833098491488049,3
Wall,21,2,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.0,0.5471316266794941,1.0,0.9999999993624088,3
Wall,21,2,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.4832418600883243,0.5815327491789836,0.0,0.9819809683097588,3
Wall,22,2,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.0,0.8992661546021449,1.0,0.9362742329767904,3
Wall,22,2,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.0,0.5,1.0,0.9999999996735845,3
Wall,22,2,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.5339963765438347,0.5969378443278289,0.0,0.9833658117983646,3
Wall,23,2,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.0352215604069649,0.8195216698400601,0.0,0.9739913247656178,3
Wall,23,2,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.16376664175523856,0.5,0.0,0.9999999996541558,3
Wall,23,2,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.3589817567214553,0.6738209414928974,0.0,0.9624606001574945,3
Wall,48,6,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.024750837594570252,0.8266073678504929,0.0,0.9303224269523286,3
Wall,48,6,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.33885638302503224,0.5,0.0,0.9999999993560276,3
Wall,48,6,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.13991464109340168,0.9184802356092204,0.0,0.8220344279255035,3
Wall,49,6,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.08831945936215894,0.885382623563811,0.0,0.8988895187446478,3
Wall,49,6,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.29661858936664,0.5,0.0,0.9999999991310521,3
Wall,49,6,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.08134523661871648,0.9146140722633959,0.0,0.7995999180476644,3
Wall,50,6,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.0,0.9001871875273052,1.0,0.919291647812781,3
Wall,50,6,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.29607003342937677,0.5,0.0,0.9999999994309219,3
Wall,50,6,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.0776546129291678,0.9354699331172173,0.3333333333333333,0.8291741093440868,3
Wall,51,6,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.04586116619569102,0.9197492505709044,0.0,0.9135771120126774,3
Wall,51,6,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.43123857483639333,0.538978880298105,0.0,0.9999999988444053,3
Wall,51,6,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.10901940817974191,0.9860414326684003,0.0,0.7589601978737374,3
Wall,52,6,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.0,0.9889944167489405,1.0,0.8903109295971584,3
Wall,52,6,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.22841602334505987,0.5,0.0,0.9999999992659464,3
Wall,52,6,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.04893106831118033,0.8857345411868357,0.0,0.8701349031269555,3
Wall,53,6,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.17662176050229428,0.6813925383290297,0.0,0.9855416131545179,3
Wall,53,6,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.1509488568966722,0.5,0.0,0.9999999991336983,3
Wall,53,6,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.03214664748252688,0.8874745720046766,0.6666666666666666,0.8313761709649244,3
Wall,54,6,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.0,0.9994976641278814,1.0,0.8982854420250191,3
Wall,54,6,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.22028967914818534,0.5,0.0,0.9999999992172081,3
Wall,54,6,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.2353094206177578,0.8549800819307696,0.0,0.864903836892577,3
Wall,55,6,development_holdout,native_metric,fidelity_constrained_latent_only,1,0.0,0.9819401612347453,1.0,0.8676565714862757,3
Wall,55,6,development_holdout,native_metric,fidelity_constrained_latent_only,3,0.1600320766712798,0.5572596443427932,0.0,0.9999999990758139,3
Wall,55,6,development_holdout,native_metric,fidelity_constrained_latent_only,6,0.18556743248599175,0.8797953808194391,0.3333333333333333,0.8479258841924723,3
Wall,8,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.4240014130292173,0.8338669322930771,0.0,1.8751111021408597,3
Wall,8,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.08482373582968013,0.8190999806805482,0.0,2.5366598223083585,3
Wall,8,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.029846874393166262,0.7935697081159581,0.0,2.5871672817044487,3
Wall,9,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,1.0,0.21070488775522456,0.0,2.085136649907742,3
Wall,9,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.1396865797382526,0.5451383677693057,0.0,3.8741813018632514,3
Wall,9,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.09552012436264752,0.8830118291720295,0.0,1.9524545196496277,3
Wall,10,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.12286421707529614,0.7670096862176458,0.0,1.6665531251580228,3
Wall,10,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.3321054244239033,0.8156752837924569,0.0,2.2862368003589495,3
Wall,10,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.0,0.882589426648048,1.0,2.4439469369168942,3
Wall,11,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.12172401676917176,0.8047324298313047,0.0,1.2670290335207304,3
Wall,11,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.5097052023383264,0.5069937248495534,0.0,2.1436535117771505,3
Wall,11,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.0789306178140974,0.8885415462568266,0.0,2.3994884953384754,3
Wall,12,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.576922927911456,0.40998926270474473,0.0,1.435082065531925,3
Wall,12,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.49638329062480707,0.5146530746660615,0.0,4.355383047894158,3
Wall,12,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.1407774830054301,0.8984886023525198,0.3333333333333333,2.254914161965218,3
Wall,13,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.4210561764869795,0.626226670181398,0.0,1.2303568612178228,3
Wall,13,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.14527104206009775,0.8387594528751333,0.0,3.7057866070125307,3
Wall,13,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.0,0.8750716255365069,1.0,2.309191196773121,3
Wall,14,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.4265192405294919,0.7182415721676131,0.0,3.029695797608994,3
Wall,14,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.5564080372737089,0.6448998414789048,0.0,2.3792647067360164,3
Wall,14,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.018693811713921336,0.9078365775611102,0.0,3.2046793124675674,3
Wall,15,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.434934010958611,0.4366543508643292,0.0,2.622223150565761,3
Wall,15,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.27842786842107053,0.38719090884608304,0.0,3.7855974900772362,3
Wall,15,1,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.4711102258345334,0.9042472464435494,0.0,3.538659742564588,3
Wall,16,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.576923053998219,0.5488944783372249,0.0,1.4536550099275207,3
Wall,16,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.07872781905618415,0.8630617437825802,0.0,3.245188811070109,3
Wall,16,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.47836158155027136,0.542282331663573,0.0,4.071379545950389,3
Wall,17,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.0,0.8021453701272634,1.0,3.3088205464252645,3
Wall,17,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.023989231169407144,0.9394436077541904,0.0,4.267788559534021,3
Wall,17,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.5173793022236458,0.6949044398042875,0.0,4.13976950115937,3
Wall,18,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,1.0,0.3070767652907465,0.0,1.5951562150829093,3
Wall,18,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.09827810985778822,0.7990929857497134,0.0,5.258749200127626,3
Wall,18,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.08079413840993167,0.8295568372034324,0.0,2.974463486417161,3
Wall,19,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.1265250410340812,0.8443944823720558,0.0,3.181668981556537,3
Wall,19,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.30787988273780015,0.896267429183005,0.0,4.718528499341183,3
Wall,19,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.4811349945468107,0.6540063390050083,0.0,2.575268317446102,3
Wall,20,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.2428913623165946,0.6827762834342415,0.0,2.018172667287692,3
Wall,20,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.18914274310056908,0.7898107620106632,0.0,3.885234361721801,3
Wall,20,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.3477921036549551,0.644913234826176,0.0,4.120448548955247,3
Wall,21,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.4283517854423395,0.6562583324424448,0.0,3.49106706383877,3
Wall,21,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.049616118494078286,0.9031114254851139,0.0,5.297401167176997,3
Wall,21,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.4832418600883243,0.8352725755751048,0.0,3.518702884964455,3
Wall,22,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.0,0.7972458177629814,1.0,3.2566531931735008,3
Wall,22,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.023504845631024757,0.9407038537264656,0.0,4.236005447318494,3
Wall,22,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.5449193421845129,0.7002967181952235,0.0,4.022329061250794,3
Wall,23,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.1421721940639325,0.8065908428730345,0.0,0.7591778248988469,3
Wall,23,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.0,0.9057743532294108,1.0,1.9844813510819261,3
Wall,23,2,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.3589817567214553,0.6501465378919048,0.0,3.7879500880528414,3
Wall,48,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.5769230998479485,0.5552790233968523,0.0,2.124721170324895,3
Wall,48,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.19997904740567995,0.7519553082630166,0.0,4.1305117143025845,3
Wall,48,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.15055470034181848,0.888263994853074,0.0,2.66229452583403,3
Wall,49,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.576923053998219,0.575802326212434,0.0,2.472524254074749,3
Wall,49,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.16588647024117545,0.7081480695541679,0.0,3.6834638851209625,3
Wall,49,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.15335814355685554,0.8914994072905967,0.0,2.3792172748748825,3
Wall,50,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.0,0.708859420053824,1.0,2.4585106851335135,3
Wall,50,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.34833554650971976,0.7395090490413905,0.0,2.7835242331247128,3
